"","Member","Year","Leadtime","Precipitation"
"776",0,2013,2,2.34027863572446
"777",1,2013,2,3.97249459534775
"778",2,2013,2,3.29658602903535
"779",3,2013,2,1.72101005554236
"780",4,2013,2,2.1079940355969
"781",5,2013,2,2.76566614042972
"782",6,2013,2,1.17635322315371
"783",7,2013,2,2.16876819409953
"784",8,2013,2,2.83213474670254
"785",9,2013,2,0.984565351733022
"786",10,2013,2,2.48719412158868
"787",11,2013,2,2.57092730742054
"788",12,2013,2,3.80073136958842
"789",13,2013,2,2.25925526735148
"790",14,2013,2,2.67534348329497
"791",15,2013,2,1.04120243178768
"792",16,2013,2,1.77683319692833
"793",17,2013,2,3.54994535403599
"794",18,2013,2,3.29240675577123
"795",19,2013,2,3.25363567795166
"796",20,2013,2,2.93054131461095
"797",21,2013,2,1.58079229290804
"798",22,2013,2,1.5813718717458
"799",23,2013,2,0.872390603769121
"800",24,2013,2,1.28879186853648
"801",0,2014,2,2.9893940035082
"802",1,2014,2,3.77111343574148
"803",2,2014,2,4.64683349738003
"804",3,2014,2,3.2038333176321
"805",4,2014,2,1.22484739556384
"806",5,2014,2,2.38263968860603
"807",6,2014,2,1.41998793921518
"808",7,2014,2,2.2467463126646
"809",8,2014,2,2.82625207070685
"810",9,2014,2,3.89728261270197
"811",10,2014,2,2.65582254234072
"812",11,2014,2,2.20855138997675
"813",12,2014,2,2.01203758353658
"814",13,2014,2,3.53102386557806
"815",14,2014,2,1.86353916634955
"816",15,2014,2,3.91880633169092
"817",16,2014,2,3.0538374458446
"818",17,2014,2,3.58660928515214
"819",18,2014,2,2.46688337330337
"820",19,2014,2,1.49711581633631
"821",20,2014,2,2.00080824019181
"822",21,2014,2,1.3268105313934
"823",22,2014,2,1.54306508545218
"824",23,2014,2,2.88290348728125
"825",24,2014,2,1.51127270837184
"826",0,2015,2,2.77336544333707
"827",1,2015,2,3.56587254595031
"828",2,2015,2,2.67943505124375
"829",3,2015,2,2.30156189627031
"830",4,2015,2,2.08223365757334
"831",5,2015,2,0.769115158781353
"832",6,2015,2,3.17123846611092
"833",7,2015,2,1.91163139026873
"834",8,2015,2,3.35052156384338
"835",9,2015,2,3.45099142683536
"836",10,2015,2,3.77238042855046
"837",11,2015,2,4.16760854839697
"838",12,2015,2,1.86684410267561
"839",13,2015,2,3.4161438818
"840",14,2015,2,2.6108077233628
"841",15,2015,2,1.43492680101145
"842",16,2015,2,1.24998786324114
"843",17,2015,2,2.12458425176382
"844",18,2015,2,3.59588752971801
"845",19,2015,2,3.0777206640453
"846",20,2015,2,3.30860483518631
"847",21,2015,2,3.33573356229235
"848",22,2015,2,3.31771557516569
"849",23,2015,2,5.10737252236167
"850",24,2015,2,3.54107267806017
"851",0,2016,2,2.1260183960806
"852",1,2016,2,2.3278324175255
"853",2,2016,2,3.50862970044781
"854",3,2016,2,3.57021481816498
"855",4,2016,2,2.67365244606863
"856",5,2016,2,1.87492647783928
"857",6,2016,2,1.65610721506684
"858",7,2016,2,3.23302844760895
"859",8,2016,2,3.27325351877331
"860",9,2016,2,2.11175108656961
"861",10,2016,2,2.08941706893212
"862",11,2016,2,1.61196864704171
"863",12,2016,2,1.38982452115365
"864",13,2016,2,3.17854073526871
"865",14,2016,2,3.89799533350134
"866",15,2016,2,2.24055774748338
"867",16,2016,2,4.10524567781209
"868",17,2016,2,3.74504447231673
"869",18,2016,2,1.58819083833915
"870",19,2016,2,1.6622618499525
"871",20,2016,2,2.67491928263255
"872",21,2016,2,2.65390696506211
"873",22,2016,2,3.58126581379728
"874",23,2016,2,1.10084913707914
"875",24,2016,2,3.43776720240448
"876",0,1982,3,1.09491933895951
"877",1,1982,3,1.53100393188685
"878",2,1982,3,3.26492016390125
"879",3,1982,3,2.15688009310136
"880",4,1982,3,4.29377863182005
"881",5,1982,3,3.70561448733367
"882",6,1982,3,1.52276420234263
"883",7,1982,3,2.28333648111983
"884",8,1982,3,2.48843906432334
"885",9,1982,3,0.719888239657815
"886",10,1982,3,1.41077833440204
"887",11,1982,3,1.65226890253331
"888",12,1982,3,4.15940638153146
"889",13,1982,3,3.01390201713809
"890",14,1982,3,3.06142745495823
"891",15,1982,3,3.24724817200497
"892",16,1982,3,0.420594979579247
"893",17,1982,3,4.0394612001771
"894",18,1982,3,4.11320858738385
"895",19,1982,3,2.00244514816188
"896",20,1982,3,1.33794404194798
"897",21,1982,3,4.31655294897039
"898",22,1982,3,1.38953025896383
"899",23,1982,3,2.7946685343066
"900",24,1982,3,0.857124891184422
"901",0,1983,3,0.820395648973463
"902",1,1983,3,2.81008751027186
"903",2,1983,3,2.15275395847326
"904",3,1983,3,1.94047966561121
"905",4,1983,3,3.6786581480496
"906",5,1983,3,2.6668798449963
"907",6,1983,3,2.45825264142536
"908",7,1983,3,2.32564703465955
"909",8,1983,3,3.23106893464405
"910",9,1983,3,4.48562770601316
"911",10,1983,3,1.95194005435459
"912",11,1983,3,1.07659025067635
"913",12,1983,3,2.47885999497987
"914",13,1983,3,4.31578436234182
"915",14,1983,3,2.99690650810945
"916",15,1983,3,5.00360663349806
"917",16,1983,3,1.5970947006682
"918",17,1983,3,2.67436273387563
"919",18,1983,3,1.96724400253258
"920",19,1983,3,1.87048492452528
"921",20,1983,3,2.73445890748578
"922",21,1983,3,1.46309901709966
"923",22,1983,3,3.34075050327068
"924",23,1983,3,2.78649798617021
"925",24,1983,3,4.40346567045965
"926",0,1984,3,3.66650517586854
"927",1,1984,3,3.3629608246188
"928",2,1984,3,1.86208923158003
"929",3,1984,3,2.03632374876812
"930",4,1984,3,2.03126103445876
"931",5,1984,3,2.6209817408632
"932",6,1984,3,2.92616061267045
"933",7,1984,3,3.22589536890853
"934",8,1984,3,2.26323720052002
"935",9,1984,3,2.09727896444873
"936",10,1984,3,3.50420452763689
"937",11,1984,3,2.29989685056166
"938",12,1984,3,4.62927809960229
"939",13,1984,3,3.75068342286124
"940",14,1984,3,2.30293114534946
"941",15,1984,3,3.61117053118286
"942",16,1984,3,3.18277194180566
"943",17,1984,3,1.44317771407267
"944",18,1984,3,2.72108716516056
"945",19,1984,3,0.682887597787648
"946",20,1984,3,1.40508644695995
"947",21,1984,3,1.63674513871945
"948",22,1984,3,3.88302357461489
"949",23,1984,3,3.73840394602478
"950",24,1984,3,3.05970021984303
"951",0,1985,3,3.09805985692431
"952",1,1985,3,1.4312246366078
"953",2,1985,3,1.90488679281797
"954",3,1985,3,1.67354469679163
"955",4,1985,3,1.64782650944911
"956",5,1985,3,4.48978723733237
"957",6,1985,3,3.74367133628863
"958",7,1985,3,1.66920292046893
"959",8,1985,3,2.60350116751605
"960",9,1985,3,1.96775454850762
"961",10,1985,3,3.66252518254657
"962",11,1985,3,2.56171133459589
"963",12,1985,3,3.7173593594788
"964",13,1985,3,2.18519983690269
"965",14,1985,3,1.89517304657184
"966",15,1985,3,3.48423721384274
"967",16,1985,3,3.41719603327216
"968",17,1985,3,4.23991485549023
"969",18,1985,3,2.32271936294615
"970",19,1985,3,1.9970341879688
"971",20,1985,3,3.4444811499432
"972",21,1985,3,1.97714527085727
"973",22,1985,3,2.3176570377202
"974",23,1985,3,1.19141900704559
"975",24,1985,3,2.59892531331033
"976",0,1986,3,2.17159454550871
"977",1,1986,3,0.882377119279352
"978",2,1986,3,1.79480371081035
"979",3,1986,3,2.24922167561967
"980",4,1986,3,2.76223445477224
"981",5,1986,3,3.89330607745808
"982",6,1986,3,1.75936617486466
"983",7,1986,3,3.27841227346683
"984",8,1986,3,2.7996810962548
"985",9,1986,3,1.57709022739132
"986",10,1986,3,1.52822763015987
"987",11,1986,3,1.09503007364718
"988",12,1986,3,3.16932150989346
"989",13,1986,3,2.48276759944841
"990",14,1986,3,3.10909493762687
"991",15,1986,3,2.67013128194886
"992",16,1986,3,2.28214508935175
"993",17,1986,3,2.75873927479637
"994",18,1986,3,3.68035227772792
"995",19,1986,3,2.36195966493886
"996",20,1986,3,2.34479061999247
"997",21,1986,3,2.12669067372771
"998",22,1986,3,3.7671359999512
"999",23,1986,3,3.80537924434031
"1000",24,1986,3,1.48465388907283
"1001",0,1987,3,3.80358399290512
"1002",1,1987,3,1.1238778762909
"1003",2,1987,3,2.4906649023486
"1004",3,1987,3,2.26627104160676
"1005",4,1987,3,2.00659767195223
"1006",5,1987,3,1.21297794102083
"1007",6,1987,3,2.4305664561139
"1008",7,1987,3,3.75380233305742
"1009",8,1987,3,5.24466858730637
"1010",9,1987,3,0.917316707035315
"1011",10,1987,3,3.25196610076224
"1012",11,1987,3,2.56841193829223
"1013",12,1987,3,1.95222685470741
"1014",13,1987,3,1.10321784140413
"1015",14,1987,3,2.60699257825014
"1016",15,1987,3,3.94462284040238
"1017",16,1987,3,1.7632353874833
"1018",17,1987,3,1.21712502257078
"1019",18,1987,3,3.47128375107374
"1020",19,1987,3,2.99139467751924
"1021",20,1987,3,3.39914320573777
"1022",21,1987,3,3.07630149998824
"1023",22,1987,3,4.23493847532667
"1024",23,1987,3,2.76835777187251
"1025",24,1987,3,1.64637824871402
"1026",0,1988,3,2.57846097578307
"1027",1,1988,3,1.73108482164944
"1028",2,1988,3,2.19051662574596
"1029",3,1988,3,3.94754166099805
"1030",4,1988,3,2.05620955992122
"1031",5,1988,3,3.59981138844811
"1032",6,1988,3,2.11591288403947
"1033",7,1988,3,1.75106835350315
"1034",8,1988,3,2.86771925126583
"1035",9,1988,3,2.76135539307082
"1036",10,1988,3,4.76245882098816
"1037",11,1988,3,4.23351068825717
"1038",12,1988,3,3.54537351967534
"1039",13,1988,3,3.92727871469208
"1040",14,1988,3,0.862651080334623
"1041",15,1988,3,3.73921528589758
"1042",16,1988,3,1.10498664480783
"1043",17,1988,3,3.92004210266192
"1044",18,1988,3,3.00863688387148
"1045",19,1988,3,3.58046779304992
"1046",20,1988,3,2.89956056141053
"1047",21,1988,3,2.49206308141667
"1048",22,1988,3,1.01294469950909
"1049",23,1988,3,2.78760937180404
"1050",24,1988,3,2.37440565143753
"1051",0,1989,3,4.65270681884571
"1052",1,1989,3,4.59708233114954
"1053",2,1989,3,4.14331580555381
"1054",3,1989,3,4.43231019678942
"1055",4,1989,3,3.35738859981312
"1056",5,1989,3,2.03882072182495
"1057",6,1989,3,2.94729389428416
"1058",7,1989,3,2.5990814489501
"1059",8,1989,3,2.11701936391561
"1060",9,1989,3,4.02431525432812
"1061",10,1989,3,2.92315126555707
"1062",11,1989,3,2.81265488097924
"1063",12,1989,3,2.51366109198239
"1064",13,1989,3,3.51836162039471
"1065",14,1989,3,2.39182317534518
"1066",15,1989,3,3.41009882768159
"1067",16,1989,3,4.05990765735444
"1068",17,1989,3,2.48995475531241
"1069",18,1989,3,1.95097677422223
"1070",19,1989,3,2.31209853771487
"1071",20,1989,3,0.710650841199608
"1072",21,1989,3,2.68807136987922
"1073",22,1989,3,4.28170438410911
"1074",23,1989,3,1.36440785503945
"1075",24,1989,3,3.42128988746223
"1076",0,1990,3,2.89386463491103
"1077",1,1990,3,3.74314007594103
"1078",2,1990,3,2.40223902870489
"1079",3,1990,3,3.13619157702726
"1080",4,1990,3,0.87064814367212
"1081",5,1990,3,1.43399969490718
"1082",6,1990,3,2.7094625804981
"1083",7,1990,3,3.28353480940473
"1084",8,1990,3,2.51520438364173
"1085",9,1990,3,2.8106142047744
"1086",10,1990,3,2.29314300302014
"1087",11,1990,3,1.73875742379269
"1088",12,1990,3,3.74246255442453
"1089",13,1990,3,3.20446163158823
"1090",14,1990,3,2.005317898005
"1091",15,1990,3,4.11845346954401
"1092",16,1990,3,1.86575788770127
"1093",17,1990,3,4.33572258202593
"1094",18,1990,3,2.96503234575802
"1095",19,1990,3,3.67778804975137
"1096",20,1990,3,1.78321755582399
"1097",21,1990,3,2.28391673433162
"1098",22,1990,3,2.60669923856367
"1099",23,1990,3,4.13042411089004
"1100",24,1990,3,3.1602597851925
"1101",0,1991,3,0.888187361932946
"1102",1,1991,3,1.50094320848675
"1103",2,1991,3,4.44174458320123
"1104",3,1991,3,1.26459377748594
"1105",4,1991,3,1.1707424330723
"1106",5,1991,3,3.16134928160061
"1107",6,1991,3,2.45745099583426
"1108",7,1991,3,2.81703518317612
"1109",8,1991,3,1.47029951103293
"1110",9,1991,3,3.43496167151733
"1111",10,1991,3,2.97036561511681
"1112",11,1991,3,3.0534341061642
"1113",12,1991,3,3.2349221989657
"1114",13,1991,3,3.21554673941403
"1115",14,1991,3,3.08534100181115
"1116",15,1991,3,2.47703681060803
"1117",16,1991,3,1.67536630648819
"1118",17,1991,3,1.74753636692824
"1119",18,1991,3,2.71579817329086
"1120",19,1991,3,1.67176012806769
"1121",20,1991,3,2.42484847440319
"1122",21,1991,3,2.44592840982111
"1123",22,1991,3,4.35024231432198
"1124",23,1991,3,2.07267303344384
"1125",24,1991,3,3.27608121237199
"1126",0,1992,3,0.755839113654638
"1127",1,1992,3,1.52116410358005
"1128",2,1992,3,2.34450860035127
"1129",3,1992,3,2.48657317338031
"1130",4,1992,3,2.1350650078054
"1131",5,1992,3,3.44185650578036
"1132",6,1992,3,3.4110777214554
"1133",7,1992,3,5.22390473447054
"1134",8,1992,3,2.39933260068398
"1135",9,1992,3,2.88705579423258
"1136",10,1992,3,3.90662902497463
"1137",11,1992,3,3.83086935031284
"1138",12,1992,3,0.814364122417383
"1139",13,1992,3,0.742824771171797
"1140",14,1992,3,1.06859024346456
"1141",15,1992,3,2.63198440020505
"1142",16,1992,3,3.15471281877436
"1143",17,1992,3,1.90748002021505
"1144",18,1992,3,2.68683717910039
"1145",19,1992,3,3.24086383153137
"1146",20,1992,3,3.37026663817959
"1147",21,1992,3,2.40044985641607
"1148",22,1992,3,2.6140878992736
"1149",23,1992,3,2.99996756781721
"1150",24,1992,3,2.79004842250249
"1151",0,1993,3,3.19594910632159
"1152",1,1993,3,3.8153977397905
"1153",2,1993,3,1.4685382310252
"1154",3,1993,3,2.79050816022521
"1155",4,1993,3,3.19597070983509
"1156",5,1993,3,4.26443435629407
"1157",6,1993,3,3.89174747040463
"1158",7,1993,3,2.5766749252987
"1159",8,1993,3,2.90102325354656
"1160",9,1993,3,0.853660035866484
"1161",10,1993,3,2.1074324019818
"1162",11,1993,3,3.47782583272933
"1163",12,1993,3,2.47433671468119
"1164",13,1993,3,3.31481545754795
"1165",14,1993,3,3.69329564177883
"1166",15,1993,3,3.20244217999161
"1167",16,1993,3,2.31693999305902
"1168",17,1993,3,3.62314343603497
"1169",18,1993,3,3.13337160334668
"1170",19,1993,3,3.6263302856326
"1171",20,1993,3,2.15329948013514
"1172",21,1993,3,2.57935050263636
"1173",22,1993,3,3.57422536352753
"1174",23,1993,3,1.55345824562101
"1175",24,1993,3,3.57076410183886
"1176",0,1994,3,2.57817608336264
"1177",1,1994,3,3.01783272058905
"1178",2,1994,3,4.47902943115442
"1179",3,1994,3,3.57939529195944
"1180",4,1994,3,2.13816172848983
"1181",5,1994,3,1.61589184518528
"1182",6,1994,3,1.64605040170182
"1183",7,1994,3,3.10450531518752
"1184",8,1994,3,1.98056773175694
"1185",9,1994,3,1.36162775580531
"1186",10,1994,3,3.17618454270361
"1187",11,1994,3,3.27745119944832
"1188",12,1994,3,3.34777531371179
"1189",13,1994,3,1.50791707550714
"1190",14,1994,3,2.36169111813655
"1191",15,1994,3,2.32573655392466
"1192",16,1994,3,2.54579427306293
"1193",17,1994,3,4.77992968496663
"1194",18,1994,3,5.13278653314869
"1195",19,1994,3,0.981783436197006
"1196",20,1994,3,1.34328001624766
"1197",21,1994,3,2.39524274360734
"1198",22,1994,3,2.43799174144286
"1199",23,1994,3,2.56085787275728
"1200",24,1994,3,1.39234878737776
"1201",0,1995,3,4.30159909959709
"1202",1,1995,3,0.947783079720823
"1203",2,1995,3,3.12830811753841
"1204",3,1995,3,4.1291979001102
"1205",4,1995,3,1.03011001715414
"1206",5,1995,3,3.8311254872676
"1207",6,1995,3,2.97009790606448
"1208",7,1995,3,1.84137028440655
"1209",8,1995,3,1.30437174961508
"1210",9,1995,3,1.75032506987012
"1211",10,1995,3,2.77842246053773
"1212",11,1995,3,2.30559967451911
"1213",12,1995,3,1.4127966105885
"1214",13,1995,3,2.61239122692123
"1215",14,1995,3,3.23627545550533
"1216",15,1995,3,3.10331165019065
"1217",16,1995,3,2.93463107257246
"1218",17,1995,3,2.86293132863702
"1219",18,1995,3,2.47155369029208
"1220",19,1995,3,1.1207831395529
"1221",20,1995,3,1.83855268137263
"1222",21,1995,3,2.09180472700291
"1223",22,1995,3,2.90102722133192
"1224",23,1995,3,3.65940243220887
"1225",24,1995,3,2.78781063300389
"1226",0,1996,3,3.0724026830629
"1227",1,1996,3,0.540826263177562
"1228",2,1996,3,2.15741563275806
"1229",3,1996,3,4.57748103698472
"1230",4,1996,3,4.65702208812212
"1231",5,1996,3,1.53674553442481
"1232",6,1996,3,1.83150139889524
"1233",7,1996,3,4.0285764912382
"1234",8,1996,3,3.52292444260749
"1235",9,1996,3,3.59051704959601
"1236",10,1996,3,4.51528010699089
"1237",11,1996,3,1.74074228927673
"1238",12,1996,3,2.40928507955958
"1239",13,1996,3,2.08766593591473
"1240",14,1996,3,2.34387849927868
"1241",15,1996,3,3.52903468671647
"1242",16,1996,3,1.91765770486185
"1243",17,1996,3,2.19483952310694
"1244",18,1996,3,2.79058886682064
"1245",19,1996,3,2.23749592382932
"1246",20,1996,3,3.15265017413873
"1247",21,1996,3,3.96067037079986
"1248",22,1996,3,2.30845353383569
"1249",23,1996,3,1.85794110190226
"1250",24,1996,3,3.65638294779981
"1251",0,1997,3,3.98497314889482
"1252",1,1997,3,3.67900101382608
"1253",2,1997,3,1.00462919968955
"1254",3,1997,3,1.48926128656058
"1255",4,1997,3,2.14608081405181
"1256",5,1997,3,2.87519758508817
"1257",6,1997,3,3.00415411194463
"1258",7,1997,3,3.84738017285147
"1259",8,1997,3,2.78070372330951
"1260",9,1997,3,3.4464835319325
"1261",10,1997,3,1.31355984161936
"1262",11,1997,3,3.69113479753105
"1263",12,1997,3,1.72387354969548
"1264",13,1997,3,2.28189283704532
"1265",14,1997,3,1.33499411152232
"1266",15,1997,3,0.836548115232295
"1267",16,1997,3,2.32861827897409
"1268",17,1997,3,2.72269203680775
"1269",18,1997,3,2.78650599550621
"1270",19,1997,3,3.60272729036024
"1271",20,1997,3,3.40661814434612
"1272",21,1997,3,2.74301199218138
"1273",22,1997,3,3.34395853057485
"1274",23,1997,3,1.27947406409681
"1275",24,1997,3,2.14373358843742
"1276",0,1998,3,2.12740631357966
"1277",1,1998,3,2.02384232456813
"1278",2,1998,3,3.05380025557646
"1279",3,1998,3,4.47090978189378
"1280",4,1998,3,3.4896331537576
"1281",5,1998,3,3.07156219669898
"1282",6,1998,3,2.24746336324035
"1283",7,1998,3,1.7234982752134
"1284",8,1998,3,2.80010516858454
"1285",9,1998,3,3.38717453919249
"1286",10,1998,3,5.01329323392613
"1287",11,1998,3,2.81171103524265
"1288",12,1998,3,2.19117763258311
"1289",13,1998,3,2.3645362864059
"1290",14,1998,3,2.61740168616458
"1291",15,1998,3,2.64797260085487
"1292",16,1998,3,3.0590046613178
"1293",17,1998,3,1.97266463070236
"1294",18,1998,3,3.47303010198491
"1295",19,1998,3,2.7828852141411
"1296",20,1998,3,2.20837452006148
"1297",21,1998,3,3.28968795688973
"1298",22,1998,3,3.05454546933031
"1299",23,1998,3,1.0413259632925
"1300",24,1998,3,3.26864831611373
"1301",0,1999,3,2.89376204547904
"1302",1,1999,3,2.26913961667311
"1303",2,1999,3,4.33396210229881
"1304",3,1999,3,3.35206162121831
"1305",4,1999,3,1.51650663178192
"1306",5,1999,3,3.33693908090514
"1307",6,1999,3,1.85338092707773
"1308",7,1999,3,1.3533735297663
"1309",8,1999,3,1.84613936784606
"1310",9,1999,3,2.92434023202386
"1311",10,1999,3,4.24047109074702
"1312",11,1999,3,3.03256091995018
"1313",12,1999,3,2.84444518512912
"1314",13,1999,3,1.86673168393494
"1315",14,1999,3,3.64985853447321
"1316",15,1999,3,2.46801010133473
"1317",16,1999,3,1.60033828610505
"1318",17,1999,3,1.14771082714803
"1319",18,1999,3,2.57198039700996
"1320",19,1999,3,2.89061546784677
"1321",20,1999,3,3.25508829814401
"1322",21,1999,3,1.13179558878038
"1323",22,1999,3,2.38366069759097
"1324",23,1999,3,4.03483990566581
"1325",24,1999,3,2.49320583032967
"1326",0,2000,3,2.65028172306471
"1327",1,2000,3,2.49840042382496
"1328",2,2000,3,3.82888755558498
"1329",3,2000,3,1.80092677092075
"1330",4,2000,3,1.54287771562596
"1331",5,2000,3,2.35187331830671
"1332",6,2000,3,1.54968586635987
"1333",7,2000,3,1.95806451188477
"1334",8,2000,3,3.20581108633787
"1335",9,2000,3,4.57192716206878
"1336",10,2000,3,3.76839685923924
"1337",11,2000,3,2.05915997488276
"1338",12,2000,3,2.70701233324336
"1339",13,2000,3,2.32758328218644
"1340",14,2000,3,2.42828256743143
"1341",15,2000,3,2.01471589849703
"1342",16,2000,3,2.21102856177175
"1343",17,2000,3,4.96190071899765
"1344",18,2000,3,2.33666396781567
"1345",19,2000,3,0.811322153879254
"1346",20,2000,3,3.5314802516447
"1347",21,2000,3,2.40775455541639
"1348",22,2000,3,2.52421288621551
"1349",23,2000,3,2.99842880869704
"1350",24,2000,3,0.626508412190154
"1351",0,2001,3,2.14281619772059
"1352",1,2001,3,3.87845775778647
"1353",2,2001,3,2.91279570723621
"1354",3,2001,3,1.29470251137513
"1355",4,2001,3,1.93285308274631
"1356",5,2001,3,2.54040928662512
"1357",6,2001,3,1.47945415498116
"1358",7,2001,3,2.69051281811688
"1359",8,2001,3,2.11333397068429
"1360",9,2001,3,2.45178963926569
"1361",10,2001,3,3.1341533828528
"1362",11,2001,3,3.74360873849176
"1363",12,2001,3,4.16199613059386
"1364",13,2001,3,2.77500655023276
"1365",14,2001,3,2.10813728144028
"1366",15,2001,3,1.3644641008188
"1367",16,2001,3,2.01760005556851
"1368",17,2001,3,3.28877593105741
"1369",18,2001,3,1.96204066934199
"1370",19,2001,3,3.31137500160768
"1371",20,2001,3,3.33137368564236
"1372",21,2001,3,3.04756149466291
"1373",22,2001,3,3.86342096253489
"1374",23,2001,3,2.71932455064373
"1375",24,2001,3,2.83613398778786
"1376",0,2002,3,3.4440101393148
"1377",1,2002,3,2.07922452399974
"1378",2,2002,3,3.18959205691503
"1379",3,2002,3,1.31431155757232
"1380",4,2002,3,4.10763822607883
"1381",5,2002,3,3.32666466778878
"1382",6,2002,3,1.86933519339738
"1383",7,2002,3,1.64143802037904
"1384",8,2002,3,2.3095398283797
"1385",9,2002,3,2.60959089619312
"1386",10,2002,3,2.05812174183991
"1387",11,2002,3,4.40336780405197
"1388",12,2002,3,0.859880382133234
"1389",13,2002,3,4.2040332047039
"1390",14,2002,3,2.57269265011065
"1391",15,2002,3,2.44088899153532
"1392",16,2002,3,1.6430264237419
"1393",17,2002,3,2.99707498643855
"1394",18,2002,3,3.28441445684703
"1395",19,2002,3,3.05983763574864
"1396",20,2002,3,1.84432232058086
"1397",21,2002,3,3.6192799045265
"1398",22,2002,3,3.67794640860622
"1399",23,2002,3,3.79508878541436
"1400",24,2002,3,3.09335520253056
"1401",0,2003,3,2.49537839002658
"1402",1,2003,3,2.93847833474118
"1403",2,2003,3,3.00420505594853
"1404",3,2003,3,3.21599033450322
"1405",4,2003,3,2.78700210185754
"1406",5,2003,3,2.15826316178742
"1407",6,2003,3,2.75983084953112
"1408",7,2003,3,3.79450929641864
"1409",8,2003,3,1.91838297793174
"1410",9,2003,3,3.58729327537608
"1411",10,2003,3,2.39033142754059
"1412",11,2003,3,1.73605388903584
"1413",12,2003,3,4.00577994123549
"1414",13,2003,3,2.45381358530561
"1415",14,2003,3,2.82863669728192
"1416",15,2003,3,3.90131110821491
"1417",16,2003,3,2.17922031081602
"1418",17,2003,3,2.87055728543789
"1419",18,2003,3,2.51272989560466
"1420",19,2003,3,2.34657978899452
"1421",20,2003,3,2.46062990943124
"1422",21,2003,3,2.09939801055675
"1423",22,2003,3,3.96373496345213
"1424",23,2003,3,4.56480272264552
"1425",24,2003,3,2.06733209817859
"1426",0,2004,3,1.62742011611585
"1427",1,2004,3,0.656030756442317
"1428",2,2004,3,4.19527661468711
"1429",3,2004,3,4.76203392529323
"1430",4,2004,3,1.69001032107431
"1431",5,2004,3,1.70016435946278
"1432",6,2004,3,2.41642000220563
"1433",7,2004,3,2.01633414154034
"1434",8,2004,3,2.98649519261889
"1435",9,2004,3,2.16032232200998
"1436",10,2004,3,2.60152594202296
"1437",11,2004,3,1.35991935081338
"1438",12,2004,3,0.785958650584619
"1439",13,2004,3,3.20315470810632
"1440",14,2004,3,2.04093763749623
"1441",15,2004,3,3.05820209358786
"1442",16,2004,3,2.46850959967584
"1443",17,2004,3,2.29728861314371
"1444",18,2004,3,1.61274817039165
"1445",19,2004,3,1.6023737415661
"1446",20,2004,3,2.13378867816223
"1447",21,2004,3,2.25135414527723
"1448",22,2004,3,3.9487230737379
"1449",23,2004,3,2.62637328065708
"1450",24,2004,3,3.55665709272361
"1451",0,2005,3,1.39164322792046
"1452",1,2005,3,3.05367161154377
"1453",2,2005,3,2.51792004784249
"1454",3,2005,3,2.36841398612412
"1455",4,2005,3,2.18567476495987
"1456",5,2005,3,2.95051570373943
"1457",6,2005,3,3.95112561531986
"1458",7,2005,3,1.94925017825532
"1459",8,2005,3,2.63785964102615
"1460",9,2005,3,3.38454901541526
"1461",10,2005,3,4.11888301885332
"1462",11,2005,3,2.2793634196633
"1463",12,2005,3,2.11645359497652
"1464",13,2005,3,1.23896449603038
"1465",14,2005,3,1.36190834795375
"1466",15,2005,3,1.63143633736706
"1467",16,2005,3,3.0396240674158
"1468",17,2005,3,1.25237133591767
"1469",18,2005,3,3.30137371381256
"1470",19,2005,3,1.94174879666615
"1471",20,2005,3,3.23063343471555
"1472",21,2005,3,3.37642582438056
"1473",22,2005,3,3.57247877660903
"1474",23,2005,3,4.09321445691817
"1475",24,2005,3,4.37457225466128
"1476",0,2006,3,3.18692627438893
"1477",1,2006,3,2.30690812399888
"1478",2,2006,3,3.50055053347928
"1479",3,2006,3,3.9127231755481
"1480",4,2006,3,2.75218338718935
"1481",5,2006,3,1.877270796854
"1482",6,2006,3,1.07978711840007
"1483",7,2006,3,2.40057365946128
"1484",8,2006,3,2.31783099110935
"1485",9,2006,3,2.2364377179675
"1486",10,2006,3,4.16653032884017
"1487",11,2006,3,4.54731846441939
"1488",12,2006,3,3.07112734226493
"1489",13,2006,3,1.1349466912844
"1490",14,2006,3,1.32921543565337
"1491",15,2006,3,3.27082622117299
"1492",16,2006,3,2.65716572697572
"1493",17,2006,3,2.00798559613232
"1494",18,2006,3,2.99920374784158
"1495",19,2006,3,1.84371201306893
"1496",20,2006,3,1.64346013246044
"1497",21,2006,3,1.51465512549977
"1498",22,2006,3,3.41616533502299
"1499",23,2006,3,2.73868775064617
"1500",24,2006,3,2.94078037964288
"1501",0,2007,3,3.67352856883329
"1502",1,2007,3,2.42011383287151
"1503",2,2007,3,1.88556694984535
"1504",3,2007,3,2.94786776830898
"1505",4,2007,3,2.13409782824031
"1506",5,2007,3,2.20336814315223
"1507",6,2007,3,4.45249189400163
"1508",7,2007,3,2.39064920788397
"1509",8,2007,3,4.13689035121861
"1510",9,2007,3,2.9779245923368
"1511",10,2007,3,2.24372866029894
"1512",11,2007,3,3.32942857674341
"1513",12,2007,3,2.45109865813697
"1514",13,2007,3,2.8794672581242
"1515",14,2007,3,2.89188494211831
"1516",15,2007,3,1.91415150935594
"1517",16,2007,3,1.54134895191239
"1518",17,2007,3,2.57546218802386
"1519",18,2007,3,2.34832465832128
"1520",19,2007,3,3.27707182332052
"1521",20,2007,3,3.1758535803077
"1522",21,2007,3,4.060049172201
